text,source
"Hi, I have a friend that is very tired most of the time but she sleep 8 hours a day. She has physical pain with no explanation, like headache or backache. She has sudden behavior changes too, from be normal one day to be angry or sad the other.",1
"Since I was 5, I have the thought that being the oldest sibling at home I need to put on a strong front in order for my mum to not worry about me or just people finding me weak. I donat know if itas because of my Father going to jail since I was young that caused it, but i always feel ashamed after crying in front on anyone and I hide all of my emotions except those positive ones.",1
"I started dating my boyfriend almost 2 years ago. At that time, he was a student living in a studentas house of 6, and two of his housemates are his close friends(a guy and a girl. The girl is around my age while the guy is a lot younger). They liked to hang out together, especially my boyfriend and this girl whose rooms happened to be next to each other.",1
"I have a mind which pokes me unnecessarily with negative rubbish. I know a negative thought will come a and I say myself DONaT think about it a but, I give in and the thought pokes me and apulls me downa.",1
A  Iam not sure if I have D.I.D. or not. Most of the time I feel like Iam in a VR headset and that can lead to panic attacks. sometimes I see myself through a security camera almost. I have been hearing different voices and sometimes I donat know where I am or who Iam with. Iave seen my handwriting change multiple times while Iam writing.,1
"When I was a kid, a friend and I would pretend to be super heroes and play around. Since then this behavior has stuck with me, and I constantly find myself pretending to be someone elsea usually someone made up. I always do this alone, and have full conversations and relationships in my head. In real life I have no friends. I started being homeschooled at the end of 10th grade, because the school in my area was terrible. Iam extremely social online, just not in real life. Most days I stay in the house, along with what I described. Iave always wondered if doing this means thereas something wrong with me. I often rationalize it as an escape from my life, but I can only use that excuse so much without knowing if it is just thata an excuse. Any advice would be appreciated.",1
"most of these symptoms have been present my entire life, I have always had trouble in school but have been told I am very smart. The only reason that I graduated after years of Ds and F grades is that I transferred to an alternative school.",1
"When my mother was young, she had a son called Braxtan who had passed away at the age of 2 before I was even born. If he were still alive now he would have the role of the oldest child in our family instead of me. Being the oldest child, I feel very pressured in everything I do and I also argue with my parents a lot (which makes me quite upset), because of this I quite frequently find myself wishing that Braxtan would just burst through the front door and would be there for me when I feel although no one else is. I believe that I miss him incredibly much ,but I donat know if this is possible/normal and what I can do to stop missing him because I know heall never come back. (From Australia)",1
"I hear/see things that other people donat. My family blame my overactive imagination, but I know that Iave seen/heard things. Especially because I once a heard a man calling my name and felt his breath on my neck, even though I was alone.",1
"I have been with my boyfriend for 2 years. I love him so much. He has 3 children, who I get along with very well but recently I find myself resenting his daughter (6 y/o) and itas causing us to fight. She lies constantly and tells her mother all these bad (and untrue) things about our house which her mom records. It makes me not want to speak with her. She also used to want to hang out with me and do stuff but has admitted that her mother tells her not so when she is with her dad, she acts weird.",1
"My husband had a 5-year affair. I found out and left him for 2 months. He came back asking for forgiveness and said heas in love with me and wants nothing to do with herahe blocked her from all he could but she kept making fake accounts online and calling n different number she has never stopped. Just found out heas back on Facebook and she is following him and liking, loving, and comments on all his postsahe refuses to block her and has now made all posts publica anything I say about itor her he gets offensive and upset and blames me for everythingaI can not say anything to her or about her without him getting angryahe says heas not communicating with her but will not block her and has locked his phoneais the his way of controlling me or hurting me ? Does he want her more? He says he loves me but will not do anything to remove her from our lifeashe has said and caused so much emotional distress on me even fakeing a pregnancy which just about killed me insideawhat should I do?",1
"Hello, Iave been meaning to ask about a problem Iave been aware of since early 2018. I realized I talk to myself out loud way too much. At first I decided to do some research, and found out that talking to yourself was a sign of intelligence, so I didnat think much of it (Mumbling, reminding, talking at loud, ect). But soon I realized it werenat the only thing I did, I basically narrate my life all of the time, like people were hearing about my life, experiences, struggle, normal activities, anything. I tried researching about this issue, but my attemptsA  werenat successful. Now donat take me wrong, I DO NOT have an imaginary friend, or see people. I just find myself talking like If was being heard by an audience, people, even though Iam aware Iam alone. Everything Iave said until now, is something I would easily say out loud, alone.",1
When I was 11 my parents had a very ugly divorce and custody battle. I loved and trusted bother of my parents equally and didnat want to choose who to live with. After therapy for all four family members the courts decided to give parents 50/50 custody. Thinking back now my motheras behavior probably started at least a year or so before but it was at this time that I recognized my mother was often saying things like adid you sleep in your fatheras bed when you were therea or ayou know you shouldnat be naked in front of your dada. I want to make it clear that nothing like this was happening. My father has always been amazing and never acted inappropriately at all. But since I trusted my mom these comments did stick with me and made me feel unsure and unsafe.,1
My husband cheated on me emotionally with a female work colleague.A  As far as I know and he promised me that it was not physical. I found out when her husband contacted my husband and told him to leave her alone.A  I was devastated as I felt cheated on and I have lost trust.,1
"Hello. My issue is about friendships and the aftermath of my toxicity. Iave been friends with a girl X for so many years, but I noticed this summer that she seemed to be with someone else, which IS normal. However, I can conclude that her random annulment of our get-together was canceled to be with that person. I still was trying to be as nice as possible to X, but eventually, it felt like I didnat know her anymore.",1
"My mother has always been very controlling so when it came to graduating high school, I was very excited to be going off to college. However, my mother, who insists that she awould rather die than live withouta me, continuously threw temper tantrums and complained to every family member possible until I caved and went to a university close to home. For the past 3 1/2 years, I have been commuting back and forth. I felt like I have missed so much of the college experience and have such little freedom compared to everyone else my age.",1
"My father is the most critical and hypocritical person Iave ever met.A  Everything must be his way even if his way is stress-inducing.A  He does everything for a reason, but no one else thinks.A  Everyone makes his life harder, but he never causes problems.A  Everyone else causes themselves problems, but his problems are worse.A  No one appreciates him, but itas justified that he does not appreciate anyone else.A  Etc.",1
"I think Iam going insane. My nightmares, my dreams, theyare so vivid, and theyare never natural, i dont feel like one person i swear Iam not alone, and they talk to me through my dreams, nobody understands me when i talk about them, i do rituals where i self harm and put the blood all over myself. I sit in the dark and twitch and i dont hear voices but I FEEL them, I FEEL them inside me, i feel different from everyone else, I dont know what is wrong with me. I swear Iam going crazy. I hurt myself and then after I realize what Iave done and i cry. I cry during i do it and whisper to myself. My dreams are so impacting they determine my mental state throughout my day. They are so real like, I feel panicked throughout the day. This isnt like the nightmare disorders Iave read about. I love them even though theyare so detrimental to me. I cant let go of my past. Please help, I dont know whats wrong with me.",1
"Iam in conflict with my mother, who has neglected me since a young age. She never respects my privacy and constantly condescends me, especially in front of other family members. She can resent someone yet keep in touch with them at the same time. She promises to provide yet her promises are on and off without reason. She treats me like a child and i never feel her support.",1
"I find myself increasingly disillusioned with society and with my peers. In my classes, I feel like there is a lack of focus on important issues and my attempts to provoke conversations on current affairs in the world and how they should be dealt with, specifically in terms of race, domestic policy, and global issues. I feel as if moving on to higher education will not be worth it. I feel if I were to apply myself to some field and envelop myself in my work that it would allow free-loaders to succeed and ride my coattails. I feel as if my peers are rats who lie about their feelings and their interests. Theyall argue that they care very much for social issues such as global minorities facing persecution (the Rohingya Muslim minority in Myanmar, the Sudanese) yet they never say anything about these issues unless prompted by me. Furthermore, those conversations are one-sided and ephemeral because they quickly grow bored discussing issues they donat care about. Should I continue to pursue personal goals?",1
"First, Iam a survivor of a narcissistic parent. Iave since recognized it, found a way to deal and stopped blaming myself. After over 10 years of marriage and 3 children, Iam now wondering if my husband is also a narcissist and emotionally abusing me because many things he does are just like what my parent did.",1
"I have been dealing with a lot of different internal issues lately. I canat go back to my therapist because I am bad at explaining how I feel, and I donat have the energy to do so. I went to 3 different therapists and left them all because I felt too anxious talking to them. I donat know what kind of help I need, and I donat really know what is wrong with me because it feels like many different problems.",1
"The last couple of weeks Iave not slept more than a few hours every night. I am literally so tired all day and dragging. Yet no matter how tired I am, the second I lay down I feel like I canat switch my brain off and Iam literally scared to death to go to sleep. Iam scared someoneas going to break in and either kill us all or Iall get up one morning to one or both kids dead. I hear the slightest noise and I gotta get up and walk all through the house. Iam married with 2 wonderfully amazing children. We have a nice home in a nice, quiet neighborhood. Financially things are a little hard but we make due. I had to quit my job last March due to a car accident that injured my previously injured back and neck so I get to stay home with my youngest. In the last year there have been people that have banged on the door in the middle of the night but that hasnat happened in months now. I talk to people about this and some make me feel like Iam losing my mind. Can anyone help with this?",1
"I donat really know how to describe how I feel, and when I try it doesnat really make sense but here it goes. I go through stages where I feel like I could rule the world, and that I sort of have these superpowers that nobody else does and canat understand. I feel as though my mind changes so fast and that from hour to hour I could be one persona with certain powers, to the next hour to another. I donat sleep much during this time, probably why Iam still awake at four in the morning. My mind feels like itas racing, like my thoughts are going 100 miles and hour and no one can catch up to me.",1
"A  Iam confused about a condition my boyfriend has, he gave me a list of things wrong with him and one said that he found bleeding asatisfyinga; I donat know what this means but Iad like to know if this condition had a name.",1
"I am 14 and I KNOW Iam sick. Its been 4 months since I started passing out. People say its just day dreaming but its not. While I am unconscious, I still communicate with people. Its not like DID. Its like automated message. It feels very bad and at those times I want to end myself. I was waking up in shock, seeing things such as spiders, snakes. Then It happens when I was fully awake. I cannot control my thinking. I sometimes think about disgusting, bad or weird things even if I donat want to. I feel like a failure. I am in my head more than out. My inner and outer world have collided. What should I do?",1
Iam really freaking out.i donat know whatas going on with me but Iam starting to question my reality. The other day with my 9-month-old cousin and was questioning whether he was real or not. It scared me so much. I know that itas isnat true but that thought get repeating in my head. I suffer from anxiety so Iam hoping that itas just that but pls tell me whatas wrong. I donat hear or see things. But i am all of sudden having mildly delusional thoughts that r freaking me out. Pls help.,1
"I love my girlfriend but we fight often. She gets upset when we are not on the same page, or if she does not get what she wants. This is about small, non-essential issues, at least to me. From what kind donut to buy to which exit on the freeway to take we fight about.",1
"Hi. My daughter is over 18 and she is dating a guy who is also over 18, is missing one eye, has no education, no job, and no money. he makes her pay for his lunch, dinner, etc. they spend a lot of time together. he seems abusive and does not let her hang out with any other friends. he intends to marry her but he has made it clear that he is not going to cover living expenses. My daughter has a degree and a full time job. I have told my daughter that she would be miserable in this marriage but she doesnat listen. she just fights with me. what should I do? I love my daughter and I donat want to see her miserable. Everyone says they are adults and I should let them make their own decisions and mistakes. I am looking for another answer. If you can offer any help, I would appreciate it.",1
"I seem to have a lot of problems connecting with people and building unbreakable bonds with people.A  I try to because I want to feel that type of love and have those kind of bonds but itas like the feeling is foreign to me.A  I feel indifferent a lot of the time,A  even when itas something I should care about, I just donat, even when I want to care.",1
Itas so weird. I donat see anything exciting about living anymore. I feel like something is missing? I just canat get excited over anything anymore. Someone wants to pay me 20 dollars for a bad drawing? Great. Iam actually doing well in school? Fantastic. I have a whole weekend to do whatever I want? Awesome.,1
"I feel disgusted when Iam around my mom.A  I canat stand be close with her, I donat feel asafea around her, I feel like sheas strange person. I donat want to talk with her, I donat want to her touch me or anything like that. So basically I just want be far from her.",1
"Okay. I always make everything about me. I always have a explanation for everything. For an example, I can think of every possible way to get out of an issue. I can come up with an explanation of what I said or what I did. I donat know why. I can sit and conspire with my own thoughts for hours. Thinking of why is this happening or why is that happening. I become consumed by guilt or anxiety and I become irrational. I think of hurting others or myself. I can think of ways to do it with or without getting caught. I can think about a person all day or a memory and just become so angry and I start thinking of ways to hurt or kill someone.",1
"My husband abandoned me a left in 2015, found out later he had blown through all of our money and there was another woman. He would be vague in communication or just not respond and he roadblocked divorce, and then I got cancer, which Iave been fighting since early 2017. After I got cancer, he stopped communicating altogether and has since changed his phone number. He pays me no support (even though he agreed he would). He has never asked how I am, doesnat seem to care that Iam financially struggling and fighting cancer.",1
"A few days ago something bad happened. I would rather not go into too much detail but something extremely inappropriate was said to me by a relative who lived with me. I told my parents what happened and the situation was handled. Ever since then, however, any time I try to relax my mind just replays what happened over and over and I make myself anxious and scared.A  I begin questioning if it even actually happened, or if maybe I misheard what was said, even though I am positive I heard correctly. Part of me almost thinks I shouldnat have told anybody because of all the trouble itas caused but, I know it was the right decision. I guess what Iam wondering is: Are these relatively normal responses to this kind of situation?",1
"My 58 yr old sister and her 33 yr old son have a toxic co-dependent relationship. Both are mentally ill alcoholics, canat maintain a home, have experienced homelessness three times and my nephew is physically violent. Theyave had all the help and support in the world but they simply cannot function and it is just a matter of time before the next eviction.",1
"I really donat know how to begin this or to just tell it all, so please bear with me. I am a 15-year-old girl, and, because I really donat want to be identified or recognized, you can call me aMa if you wish. iam sorry.",1
"I think Iam going insane. My nightmares, my dreams, theyare so vivid, and theyare never natural, i dont feel like one person i swear Iam not alone, and they talk to me through my dreams, nobody understands me when i talk about them, i do rituals where i self-harm and put the blood all over myself. I sit in the dark and twitch and i dont hear voices but I FEEL them, I FEEL them inside me, i feel different from everyone else, I dont know what is wrong with me. I swear Iam going crazy. I hurt myself and then after I realize what Iave done and i cry. I cry during i do it and whisper to myself. My dreams are so impacting they determine my mental state throughout my day. They are so real like, I feel panicked throughout the day. This isnt like the nightmare disorders Iave read about. I love them even though theyare so detrimental to me. I cant let go of my past. Please help, I donat know whatas wrong with me.",1
"Hi i have been in a relationship since the 2nd semester of 9th grade, were now 5 years down the road and its not the same, the past 2 years iave been trying to break up but every time she says she canat take it anymore and everyone in her life is leaving her and iam the last person she has,",1
"my life stuck at a same wheel trap where there is no way just to only revolve so, I thought lets just train myself to be perfect in that .",1
"Itas been a year since Iave been getting these thoughts (they arenat external). But recently they have been getting more and more violent. They make me hit myself or I will jerk my head and scream anoa when the voice decides to bother me. Usually it will make me do things, or else something bad will happen. Other times it will make me hurt myself. These thoughts give me horrible anxiety but Iave never gotten actual mental health. My brother is already in therapy from our traumatic experiences, but my parents just think Iam copying my brotheras behavior. I donat want to self-diagnose, but I donat want to sound greedy if i beg for help. What are these voices, and what should I do?",1
"So, the thing isa I have occasional suicidal thoughts that kinda have been going on and off since I a child, but since Iave been more stressed lately theyad become more frequent.",1
"My husband of 9 years has, in the last 3 months or so, increased his partying. On 7 different occasions he has gone out with single/divorced afriendsa and come home stumbling at 4 am. I have respectfully asked him to stop as this is starting to bother me. The last time he went out, he didnt even tell me where he went and who with. I called him 10 times at 1:30 am and he sent me a text at 4:11 am saying he didnt see my calls. He then came home at 4:45 am, drunk.",1
"In the last year or so, Iave been partying more than usual. I have not been drinking daily or medicating anxiety with alcohol (I have a history of anxiety), only on friday OR saturday (never both), but definitely drinking more than is healthy. Put it this way: there have been fairly few weekends over the last 6 months where I have been sober all the way through. My hangovers tend to be really bad. I have noticed in the past that sometimes, the day after a hangover, my anxiety tends to flare up and it sometimes lasts for nearly a week.",1
"I am newly married from India. My problem is that my husband keeps misleading my understanding and make me confuse everything, and he is leaving me in that confusion by hurting me.",1
"My daughter recently moved into my home and shortly after I started to have problems with my boyfriend I feel like he was cheeting on me, then he got an std which thank God i didnat get it we were not having sexist the time he rejects me all the time . So anyways I left my phone recording one morning while I took my other kids to school .. it was just to hear if called someone he was cheeting with to my surprise I hear him with a. Girl getting pleasure and towards the end he said her name and his talking to her as i walk in a she was the only one here. I confronted both of them but they deny it a now I donat trust them alone.",1
"hello. being an open minded person, my Turkish family is not. i have a not-muslim boyfriend for more than 1 year now, he lives in Europe and i live in Turkey. the problem is, my parents donat accept it or want me too him. for me its not a problem because it is my life, it is not their life and it will work between us weather they support or not, they can just make it easier or harder but it will work anyway. for new year, we planned to go to Istanbul together, but they dont let me go, saying me very harsh words and making me feel like i am doing something very wronga but im just in love! i love my parents ofc but i also love my boyfriend. please help me what should i do? im 18 years old",1
"My brain is active all the time and has to either listen to all the subtle noises happening around and decipher their rhythms, or remember past memories and audio samples, sometimes on loop. I often get irritated by my my family members who I otherwise adore and are great people and I love them and behave well most of the times.",1
From an adult in the U.K. Just before Xmas last year I wanted a one in one with my mother so as I could tell her of a Grandchild of 21 that she didnat know of. I had a feeling this request would be ignored or dismissed by my mother so I got in contact with her closest friend of 40 years and told her of the situation and asked her to ring my mum and to try and arrange a one to one for me with her in the next month or so.,1
"So I met a girl in August and we fell in love with each other, she lives in the USA and I live in Sweden. We soon started to Skype and I noticed how I just canat speak. Even now after 3 months, Iam still very quiet and it makes both her and me very frustrated.",1
"As I write this, I am currently at my grandparentas house in Alabama. The reason for this is that my grandfather passed away. I decided to finally reach out because, quite frankly I donat like how Iam handling this. I donat mean to tangent, but Iave had a crazy year. Itas like when I hit 20, something inside me went off and it led to a series of events of which the results still really resonate with me, and I havenat really had a chance to really get someone elseas perspective. I think something that didnat help is that I developed a really unhealthy obsession with J.D. Salingeras The Catcher in The Rye during this time. I think it honestly had a negative effect on me, despite my deep love for the book",1
"My mom and I are always fighting. She is constantly telling me how to live my life and that any choices I make are wrong. She always constantly puts down my husband and says the nastiest, most vile things about him and I. I try to talk to her about it but it always ends with her and I yelling at each other and her telling me that I am being disrespectful to her.",1
"My husband and I used to both be friends with some neighbors. One of them has a TBI. For a year, she was calm around us, although we knew that she screamed and berated her husband each day. Then, she turned the same volatile screaming on me one day because she didnat like that I was doing my MBA homework. I have never returned.",1
"aYouare insane!a aYou are an intrusive burden for asking people these questions!a aYouare handling this all wrong!a aYou should have known better than to continue those conversations!a As with talking to friends of the opposite gender: aYou are a dangerous disgusting disgrace, and you have no business with women!a",1
"Iam very anxious all the time and I overthink things a lot. I often get so anxious that I start shaking and Iam really on edge, and I lose track of things. Iall snap at people when I donat mean to because Iam freaked out. I sometimes get panic attacks that cause me to miss events or bail and hide. Some of my friends have suggested I seek therapy, none of them are mental health professionals. I wonder if maybe Iam blowing my problems out of proportion, or maybe Iam just not good enough at dealing with it and I just need to get better at dealing with my problems myself. Mental health care can be expensive and I donat wanna waste anyoneas time if I donat actually need help.",1
"I was disabled as a child. When I was a child wearing cloth diapers became a comfort for me. Now as an adult I still like the soft, warm, comfort, and pleasure, I get from wearing a double cloth diaper and plastic pants at night or when I have the house alone. I have a problem now because, I donat know what to say to those closest to me if, my secret came out. I have been asked questions such as why does your room sometimes smell like baby powder. I am going to be honest next time but donat know what to say? I also have a problem with washing diapers because my secret is not out. I feel like I am lying and hiding. This makes me feel fantastic and I do not know what to do?",1
"A  Just before summer vacation my mom and I had gotten into a fight that lasted for hours. It was dumb and it was really just her yelling at me and me crying, aksing her to calm down. Eventually, it became to much and i ran into the bathroom and hurt myself, like I had been doing for months.",1
"My parents really hate my boyfriend for the following reasons: 1. He had been with so many girls in his life, he even slept with them, he even cohabited with 2 of his girls in the past, and my parents cant stand it, that is why they hate him so much to the point of disowning me if I still choose him. 2. He is a product of a broken family. His father cheated on his mother. So my parents are telling me that he is like his father. 3. Im a professional and he is not.",1
"My ss is 17. Iave been in his life since age 6. He has always lied and been spiteful. Since I met his mom, he was constantly getting in trouble at school and barely made it thru each year. Now he has school online and only goes in a couple days a week and heas getting all Fas. His mom has always had a hard time calling him out but I havenat. The lying has never stopped. He just got better at it. He learned how to lie with sincerity.",1
"My 7yr old daughter is always moving her fingers, while sheas eating,while watching TV, at school. She mentioned it to me, she told me that she canat stop doing it, but she said it doesnat bother her. But Iam just really worried, that maybe something is bothering her and she doesnat realize it. When sheas moving her fingers it kind of looks like sheas counting,because she does it in order, she has like a sequence, she touches her pinky with her ring finger, then she touches her ring finger with her middle finger,then she touches her middle finger with her pointer, then touches her pointer with her thumb and then sometimes she does it backwards. Thank you.",1
"My parents got separated when I was 11. And for some strange reason there was a lot of pressure on me to fix the situation from pretty much everyone minus my dad (saying that we were really close and he would listen to me). Due to the situation, I really didnat come to terms with the situation and didnat deal with it well, most of my time spent in boarding school was spent crying and I did go through a period of cutting(self-harm). Basically I didnat know who to talk to about what I was dealing with and Iave pretty much kept my feelings to myself till now.",1
"I had looked over the characteristics of one on a website before I had even thought about myself potentially being a narcissist because I was and still am very interested in psychology. And as I was reading, I was relating to the symptoms.",1
"I wanted to understand the link between the upbringing of one , past experiences ,and past ideologies and how much it can affect ones current reasoning. Does a person have utter and complete freedom to change his reality or would there always be a faction of his brain leading him to a biased conclusion because of his past experience. For example can a person fully understand and change his reality without his brain affecting that decision based on his past. In other words , a person who grew up in a religion , and changes his religion, can he or she be able to fully accept a new belief and formulate a new truth based ok current thinking and not be influenced by the past. In other words how much control do humans have to truly shape their reality based on their logic and not be biased based on any past experiences or at least not make a decison base on that fully.",1
The past few days have been the hardest. The mother of my son and I was together for about three years. Iave never been the type to express how I feel in a sensitive way. I recently told her I didnat wanna be with her and I felt it to be true up until she left and itas been two weeks and she has already moved on and found a lover.,1
Please help! Iam soooo frustrated by my boyfriend of 3 years behaviors. We used to have long 6-8hr. conversations when we first met. We clicked like we never had with anyone previously in our lives.,1
"(. She went to bathroom seems like she was gone so long I had a panic attack and left bar and walked 6 hours home. I thought her friends plotting against me. I had to quit my job because I canat be around people anymore, I feel weird and awkward and never have one thing to say. I canat conversate at all. On top all this my body is in pain my arms have chronic pain. I have so many things wrong I feel itas hopeless. I feel bad about my fiancA how I talk to her but my mind just nonstop thinking crazy stuff:( Iam really at my end with what to do. She love of my life but I feel I should make her leave me so I donat ruin her life. Iam really scared :(",1
"Hello, I finally met the man of my dreams on dating app. We didnat connect instantly, however, over time he was very open and honest and revealed that he was a recovering alcoholic.A  Heas been struggling staying sober for the past 10 years, been to 3 rehabs, and hasnat achieved one year sober yet.A  One thing he did lie to me about after 4 months of dating, is that when he was only about 8 months sobera he said he had been sober over a year when we met.",1
"My boyfriend and I have been together for 3 years. We met online and after a year we met up in real life. While we have had our problems, weave always been able to sort them out. My problem is that ever since we have met, it is always me going to his house and he has never been to mine. We keep arranging for him to come here and he always seems willing but each time there is a reason that he can not. I am never too sure whether they are real reasons or if he just does not want to make the effort. My parents have invited him to come and spend new years eve with us. I have asked him and he said he would love to and that he would ask his mum. (We are 18 years old and he lives in London and myself in Manchester). But that was 2 weeks ago and he has not said anything about it which gives me the impression he doesnt want to come. I dont know what to do. I love him so much. But I do not know what to do or what this means.",1
"Hi. Iam an 18 year old professional/competitive athlete[Runner/figure skater.] Past few months Iave been feeling worse than ever. Well, bad might not be the word rather empty. Iam good at communicating so I donat have anxiety or anything of the sort and I LOVE the way I feel after training, itas when I donat feel empty but rather alive. The only other thing making me asnap outa are dogs, which I cannot own due to the way things are in Europe. Ik this is American forum but I have nowhere else to ask.",1
"It is hard to describe how I think and feel. I can be talking, eating, relaxing, learning or participating in just about any normal activity but in the background is the constant thought of how to kill the people around me.",1
"I recently came to the realization that all my life, since maybe 8 years old, I have been micro-harming my body. I bit my lips when I was younger, possibly the first of these occurrences. I would seriously go at them, biting and scabbing, never giving them a chance to heal. Then I remember biting/clipping off my cuticles. Something Iave been doing for years is flossing WAY too hard, on purpose. I have floss sticks so I purposely make my gums bleed, literally cutting out parts of my gums (none of this is severe, all on a amicroa level like I said). Another one is always picking at my scalp, again purposely creating scabs and picking at them. Sorry for the graphics, but I am so curious as to why I am doing this. Is it a nervous release? Parents got divorced when I was 8, by the way.",1
"My son is 15 and a freshman in high school. He is very athletic and has wrestled since he was 5 years old. He is very talented and wrestles on the national level with a lot of success. However, he recently decided he doesnat want to wrestle in high school. My husband and all the coaches want him to wrestle at least his first year in high school to see if he likes it. He says he wants to box instead. My husband and his coach said he will regret it if he doesnat wrestle because he is so talented. I donat know if I should force him to wrestle one year in high school and see how it is, then, if he doesnat want to continue thatas fine. Practice is right after school and his older brother wrestled too so he doesnat have a ride home unless I come to get him. My husband said I should just let him stay at school until wrestling is over and his brother can bring him after practice. I donat know what to doa is it ok to say ayou are going wrestle for at least one more year?a (From the USA)",1
"Recently, a friend went on about how much she enjoyed horror films. Iave always hated them, but found myself unusually disturbed by her enthusiastic interest. It wasnat that I was scared or found such movies gross, I simply cannot cope with the fact she could gleefully watch people die in horrific ways. This spread beyond the horror genre, to the point I completely stopped watching movies or shows and playing games, or really indulging in anything, that featured violence or death in any way.",1
I was idealized and devalued by a covert narcissist.A  I thought that the next phase is supposed to be adiscarda But that didnat happen. I am the one who had to distance myself from her.,1
"Iam a 20 years old boy. Iam very shy since my childhood and I donat have many friends. Iam very angry when Iam in my childhood. I have lot of violent thoughts these days. I canat stop these thoughts. I feel that Iam losing my mind. When I was 13 I had thoughts about God and religion. I had some very bad thoughts. At my 15 I had my first violent thought. I have mental images about stabbing and killing. I felt that Iam going to do very bad things. Now I canat think about any other things, except harming thoughts.",1
"I have been feeling lost and confused about life. Iam 30 and still donat know what I want to do with my life. I did not go to college and I donat feel Itas for me. I work in retail but I hate it. I thought I had a passion for other jobs that Iave had in life, but it turned out I donat. I canat find anything that makes me happy and that I can stand. I quit jobs constantly because I donat like them or I just feel like i donat fit in with the people at the jobs. Iad rather work alone because I canat stand working with people because a lot of people drain my energy with being negative.",1
"I love cutting my skin open so much. Although sight of blood makes me sick (and seldom faint), I love watching blood oozing out of my self-inflicted wound. I am extremely addicted to it. I donat understand. Why is this happening and what can I do to prevent it. (I have talked to a number of psychologist but that did not help.)",1
"Hello. My fianceas mother passed away last year from cancer, so we took his 8 year old brother into foster care. At first it was fine, but we are having problems with him lying a lot. He says he lies because he does not want to get into trouble, although we have explained many times that he will be in bigger trouble if he lies. He recently started swearing at the older kids at school, when I asked about it he lied about the words he used and who he said it to.",1
"My mom always makes fun of me when sheas mad. When she gets mad she starts making fun of my face and says I have such ugly acne and Iam overweight and nobody likes ugly tall girls. Every time I misbehave like any other teenager would, she would forcefully make me apologize to her and my dad and if I donat they would just stop talking to me and eventually Iall end up apologizing at the most smallest things. And every time my two sisters would misbehave my parents would just forgive them. I ALWAYS have to apologize when I do something wrong and they donat.",1
"Iam struggling to do anything at all, all I really want to do is sit somewhere on my own and rot away forever. I have been skipping school and not keeping in contact with my friends for the past month all of my relationships feel strained like they would be better without me. I really donat know how to put into words how I feel even though I try they feel so chaotic and confusing I donat know how to describe them. I normally feel this way when there is a lot of stress and I leave it alone until it overflows, and I end up doing irrational things if I go out. I usually take recreational drugs to cope with this I donat think I overuse them though. not often. My life is spiraling out of control and I need to find some way to stop it. I donat know what to do. (From the United Kingdom)",1
"Hello, I am a 16 years old boy, and attending my second last year of school. Time management has always been a problem for me, but my grades never showed this as I was gifted as a student. Things started changing at the beginning of the year, my grades were dropping because I was not putting in the effort. I used to play games, and this may have contributed somewhat.",1
I wear lingerie & pantiesa canat accept and canat stopa (HELP) Iam a 28 year old married male with a new 8 month old son. Ever since I can remember (around 8 years old) Iave had a thing for womenas undergarments. I can remember looking at the old JC Penneyas catalogue and immediately being drawn to the lingerie pages wondering how it might feel to wear these items. I took this wonderment to the actual by trying on my momas panties and occasionally my sisteras. I couldnat help then and now to feel how taboo this is and that I am wrong in doing ita still to this day it feels wronga I cannot accept this part of my life. I really just wish it never would have happened in the first place.,1
"I am a 56 year old female and my guy is 57. We have a relationship based on friendship with benefits. He doesnat want any type of relationship that will result in commitment. So I have agreed to sleep with him because he is so kind and sweet to me outside the bedroom. The surprise came when we got into bed. He became a different person. He is very aggressive. He does not engage in any foreplay. Oh, and when I mentioned it, he corrected it by kissing me on the neck. Then he hopped on top of me and ask me if I am ready for him.",1
"So this started happening summer of last year. My brother all of a sudden threw all his clothes away for no reason. He would often come to my room at night and say ask how my day was and then say things that wouldnat make sense. For example he would say, adid anyone call you, no? I think someone called me I donat know whoa etc. Recently this year he has been locking himself up in his room, not eat until nighttime. He wonat even sleep until 4-5 AM.",1
Lately I have been hearing one voice that is wanting me to hurt myself and others. Started out just wanted me to hurt myself but lately it has been telling me to hurt others.,1
"I see my school therapist every two weeks, and coincidentally it always happens that the week has gone well and I feel fine. I show up with nothing much to say, nothing much to awork towardsa, because I genuinely think Iam already okay.",1
My wife has always had male friends. She has sent very inappropriate texts to men in the past but since has stopped. But she is still messaging or snap-chatting other men and becomes angry when I ask her about it.,1
"Hello. I wanted to speak to someone who may be able to tell me How to deal with my mother, whose emotion are back and forth. Iam in 11th grade and Iam currently working on obtaining my associates degree. My mother is a single mom.",1
" Everyone always talks about the abusive husband and father. Iave always kind of been taught that men were always the bad ones. For as long as I can remember Iave been forced to believe my father was a horrible person. That he was constantly hurting my mom when she was so defenseless. But as Iave gotten older Iave been remembering things and finally seeing them for what they really are. The truth is that my father is not a horrible person at all. He is a brilliant and completely selfless person who simply does what he has to do to get by. Heas the type of father every child deserves. I mean, I love my mother, I really do, with all of my heart. I guess thatas why I always took her side for all these years and chose to believe every word she said. But I just canat take it anymore.",1
"I canat talk to people, I canat relate to anyone, I canat have long lasting friendships or a steady boyfriend or anything. The only relationships I can keep are familial ones.",1
a a weird want to hurt people that they do not know. a dreams about hurting others that they do not know. And before I asked them the next questions I reminded them that I was there for them and they could stop my questions anytime that they wanted.,1
