text,source
I put my yogurt in the fridge at work and someone else ate it. I was not happy about that.,3
My dog injured herself on her tongue and had to go in for surgery and my child went to his grandparents house that day so it was weird having the house so quiet. It was almost an eerie feeling. ,3
I knew my dad was going take care of me when I got the flu bad one winter. He just really cared,3
My friends want me to scuba diving with them. I really don't want to because I worry about sharks and other creatures. ,3
I felt bad when I lied to my dad about where I had been. I just did not think he would understand,3
"When I had to give away my dog Omar, it was sad. The place I was going did not allow animals",3
I feel like an idiot I ran up and hugged the wrong person at the grocery store... I thought it was my friend Beth,3
"A while back, my friend was fating this horrible guy, so I started sending fake texts to him from a throwaway number hoping she would see them.  I felt really bad about it in the long run.",3
"When I was the more qualified candidate for a job and someone was selected over me, I felt some kind of way about it.",3
My pet turtle apparently died 2 weeks ago. I was just now told by my parents who were holding on to me while i was away.,3
"Growing up, I never had a lot of money. It would make me feel pretty bad when I saw my friends with new shoes or new clothes. ",3
I had a kid on a plane a while ago keep hitting my seat from behind. I was getting really irritated about the kid and asked the flight attendant. ,3
I am upset because my friend just got a new house and I am still living in a 1 bedroom apartment.,3
Brother took my car without asking and i had to go to work. I was so furious at him and wasn't happy at all.,3
I am jealous of my friend who got better grades then me even if it was me help him study.,3
Recently I went backpacking in the mountains. I was hiking for a week and never saw a single other person. I felt pretty isolated and missed interacting with another human being.,3
I have had a crush on a girl that I knew since high school. I was bummed when I found out she now has a boyfriend. I thought maybe we could have dated but it is too late now.,3
"My wife and I had worked all weekend to clean the house. But in 2 hours, our 4 children destroyed all of it! ",3
Yesterday someone cut me off while I was driving on the road. They almost hit me. I was quite angry when I saw they were looking at their phone and not the road!,3
The other day I got a strange message from a distant relative. It said they needed surgery but couldn't afford to pay for a doctor. I was so worried.,3
When I went to work the other day I kept hearing people giggle when I walked past. I couldn't figure it out until my supervisor called me in his office. Turns out I have a giant rip in the back of my pants!,3
"I am mortified.  I was going to the bank and tried to open the door.  I kept pulling and pulling until I realized I was supposed to push.  Unfortunately, a bunch of people saw me.",3
My friend never got back to me about our vacation plans. I wonder if he doesn't really want to go after all?,3
I went to visit my friend the other day because she bought a new tv. I couldn't believe her tv was the size of both of my televisions combined.,3
I ate a box of donuts yesterday when I promised myself I wouldn't cheat on my diet. I am so let down on myself,3
A giant wasp tried to attack me on my balcony. Another reason why I don't like to go on my balcony!,3
My best friend and I have lived 5 minutes or less away from each other for the past 20 years. Next week she is moving an 11 hour drive away from here. I don't know how I will cope.,3
I heard a hissing noise outside my door and I swear to god it was a snake. It turned out to my brother playing a prank on me.,3
I am very reluctant to confront my boss on her behaviors recently. She is picking on all the male employees for no reason..,3
I promised my friend to pick her up after work but I totally forgot. I just left her at work and now I feel like I let her down immensely.,3
Last night I heard strange noises coming from my basement. I creeped down the stairs with a flashlight. I nearly jumped out of my skin when I saw a humongous rat in the corner!,3
I remember rushing  home to watch Passions after school. We would all talk about it it homeroom the next day.,3
I walked to the store the other day and half way there some one told me my dress was tucked in my undies,3
"I had eggs for breakfast this morning. I don't think I cooked the eggs enough and the yolk was raw, I felt like vomiting.",3
I saw the most awesome sports car the other day. It was a Honda Civic Type R. I want one so bad but can't afford it.,3
"I was walking home by myself when I was studying abroad in another country, and a man was following me and kind of harassing me verbally.",3
I cheated on my exam yesterday. It was so tempting because the girl next to me didn't even bother covering her answers.,3
I sm not s good girlfriend. I pretend to be sleep so my boyfriend doesn't talk to me when he gets off work,3
I've been reluctant to confront my mother on her stealing my money. I know what she's doing is wrong but she is mother after all.,3
Yesterday I saw a bird had pooped all over my car. I had just got it washed. I was so ticked off!,3
My friend got a new mobile. His earning is low than me. But I can't buy it. Feel sorry for my self.,3
"Recently, a person cut in front of me in line at the super market.  I was very upset about it.",3
"My cat constantly jumps on my keyboard even though I put him on the other side of the room. I can't get anything done, and if you lock him in another room he meows like a madman",3
My son and I went to the beach and had a near death experience.  We almost drowned as we got sucked in to an under tow.,3
I was behind a guy going 10 miles per hour under the speed limit the other day. But when we got to a light that just turned yellow he floored it leaving me at the red light. ,3
I cooked breakfast this morning for only my self. My kids made me mad yesterday so I didn't make them any. I feel bad about it now,3
A group of students at the university are extorting money from me. I am too afraid to go back to the university.,3
I went out yesterday with a shirt that had a huge hole in the back. I didn't notice until a stranger pointed it out and I was so humiliated.,3
I heard a banging on my window at 3AM last night. I was terrified on what it was but it turned out to be a tree branch.,3
I was disappointed in someone last night when they chose to ruin all the trust built up over something stupid. It just happened over nothing because they were cranky.,3
I was in despair that someone ruined everything over nothing. They continue to ruin their life and everyone's around them. Self destruct.,3
I was super grossed out when I left some noodles in the sink last night and today there were maggots. Welcome to summer.,3
Welp.. I am a little nervous about going back to school this year.  I am starting at a new school.  An alternative school.,3
I was super sad yesterday when someone I know ruined the little bit of trust I had in them. I allowed them back in too rebuild..and they ruined it again,3
"I am super frustrated that someone I know keeps ruining their life. They keep repeating the same bad mistakes to destroy everything, anytime anything good happens.",3
I am very anxious this weekend as someone I was trying to fix a relationship with is acting up again. I just get a lot of anxiety about what they will pull next because they usually do pull something.,3
Just found out my friend failed an important exam because he was out partying the night before and didn't get much sleep.,3
Well someone I am thinking of working things out with talked about coming over on Sunday. I felt really uncomfortable with that because they haven't done enough to build back enough trust with me yet. And lo and behold..they acted up and made the decision for me anyway.,3
I am angry with how my neighbors talk to their dogs. They yell at them everytime they go outside for the MINUTES they are out there and they get harassed the whole time until they don't want to get off the porch..then they get yelled at more!,3
I am super OVER the people who litter on the outside of my lawn everyday. I don't know what to do with how upset I get at picking up everyone elses trash.,3
I was totally grossed out by a guy who threw his nasty cup of something out the window on the EXPRESSWAY. It hit out windshield and yes he threw it out on purpose.,3
I have a neighbor who sits outside all day and it's across from my backyard so I can't sit and relax and watch the birds. He is crazy/mental illness that is not taken care of and he yells over a lot.,3
I have knee problems and a coworker don't stop making jokes the way I am walking. He making very angry each time.,3
"I was expecting some help from a coworker but he didn't keep his word. Before, I held him in high esteem. Not anymore.",3
" The other week it sounded like a bomb went off. I am in a very dangerous city, so you never know here.",3
I was very apprehensive about someone coming to my house this weekend. I felt very uncomfortable and like I would be stepping back in too old patterns,3
"I farted down a grocery isle thinking I was alone, but someone was standing right behind me and smelled it!",3
I was eating at the Mcdonalds when someone who smell very bad sat behind me. The smell was so bad that I was going to throw up.,3
I was pretty lonely last night as it was Friday..but then the person who is trying to build trust with me acted like a (fill in the blank) and I wasn't so lonely anymore.,3
I was at the pool the other day with my family.  It would have been quite relaxing if there wasn't this little kid shooting water on us and bothering us the whole time.,3
"I have pain in my stomach for about a week now. By reading what is on the internet, I am very worried.",3
"There was a laptop on sale but by the time I got to the store after work, it was sold out.",3
I sent in my short fiction for a competition too close to the deadline. I'm not sure if it'll make it on time.,3
"An old ""Friend"" that's a girl wants to go get drinks tonight.  Not sure if its a trap or not.",3
I few years back I was in a really bad car accident.  I flipped my truck multiple times in a ditch.  It was an extremely scary experience!,3
"I was so let down at work the other day.  I was expecting to get a large bonus, but actually received next to nothing!",3
My wife and kid have been out of town for a week.  I am so bored being all by myself in this empty house.,3
I am so mad!  My insurance company keeps denying a valid claim and it causes the Doctor to send me a bill!  I keep having to call and do their job for them!,3
My dad just bought a new motorcycle for my sister since her old one isn't safe anymore!  Why can't I get a free motorcycle?!,3
I saved up my money for a long time to buy my motorcycle. I was able to get it after 4 years of saving. I crashed it last week after only 2 weeks of owning it.,3
I preordered a New Tesla 3 last fall and have still yet to be contacted about when we will get it.  Tesla is such a let down for us right now!,3
My Mom didn't make my oatmeal right yesterday. I took it from her hands and dumped it all over head because I was so mad.,3
I took out the garbage yesterday. The bag exploded as I took it to the street. It was so gross.,3
A guy cut us off in the car today and almost made us get in a car accident. I don't understand why people can't just try to drive to not kill others. It's not a joke.,3
I felt a little bad I accidentally bought 6 packages of clearance cookies. I thought they were gluten free but I got the wrong kind. I was in a rush!,3
I am super aggravated at people that just can't let things be peaceful. Even if you disagree..what is so hard about just being nice and letting it still not get ugly?,3
My kids are out of town on vacation with my parents for the next week. It is way too quiet and boring here.,3
I had to go to the DMV today to renew my license.  It took 4 hours and I ended up having to use a sick day...Not happy!,3
I am super sad that people do not want to change their destructive behaviors. It's very sad especially when you know someone was abused for so long and they just keep ruining their lives. Almost like they are continuing the abuse on themselves.,3
My friends wouldn't go with me to the gym last night. I was so angry that I broke my tv.,3
"When I was little, I was always afraid of going to bed. Always thought there was a monster in my closet.",3
Took the trash out last night. I saw a herd of cockroaches at the bottom of the bin. It was revolting.,3
"I went to close a bank account today, and when they got there they said it was overdrawn by an IRS tax lien.  I have never been so angry in my life!",3
My son goes to kindergarten in a week and I can't imagine him being gone through the day. It's hard to not be worried about how he'll be at school.,3
The cashier at the grocery store gave me back the wrong amount of change. i didn't notice until I was at home. ,3
I was waiting in a long line to take the bus. Two young women cut the line and go directly in front everybody.,3
My sister graduated from high school and my parents bought her a car. I didnt get a car when I graduated. ,3
"I lost my medicine today, one that helps me focus my attention span. I needed it especially because I had a job interview that I wanted to be sharp for. I felt weird during the interview, and now I don't know how I did...",3
I start a new job as a nurse next Monday and I'm so nervous. Nothing can prepare you for the real world of nursing compared to nursing school.,3
"I kept playing a card game with my brothers, and I kept losing. They were bragging over and over, and being disrespectful. I just wanted to spend quality time with them... It gets frustrating sometimes.",3
I'm kind of ticked off because my friend that I work with got promoted to manager. I really feel like I should've gotten the job and I know she knows that!,3
I was totaly destroyed when I found that my wife took all the money that was in the bank account and left me.,3
My son used to throw fits when he was in elementary school when I was dropping him off for school. I didn't know what to do and always hated that other people saw it. They probably thought I was beating him.,3
I broke up with my boyfriend a month ago.  It was hard but he just wasn't right for me.  The biggest problem I have now is that I feel so isolated and lonely without him.,3
I've have been watching this new show Sharp Objects. I don't think its supposed to be scary but I'm scared,3
I felt bad when I ate sugar the other day. I am on keto and it's a pain to cook the sweet treats I can have. It requires a lot of ingredients and work ,3
"I have a hard time eating, I am allergic to so much! It gives me a lot of mixed feelings whenever I think about eating as I don't know what will happen with my digestions",3
I picked up my son from daycare today and they said another kid had pushed him over and taken his toy.,3
When I got home tonight my outdoor window was broken- To my cat room. I do not know who broke it or how. I am in a bad neighborhood so it was very frightening. ,3
I came home and my outside window to my cat room was broken. It makes me feel scared as I am in a bad neighborhood and would like to know what happened when I wasn't home?,3
I'm planning a birthday party for my mom and she lives in another state. So I'm using a caterer that lives near her and banking on them doing a good job.,3
I was at the beach one time walking by the pier and I saw a diaper floating in the water.,3
"I had a big piece of cheesecake yesterday. I didn't need sugar a second day in a row, feel a bit bad!",3
I was very scared when a tornado touched down close to my home. I thought I was going to die,3
"Someone broke a window in my side yard today. I don't know when, I assume I was gone as my dogs wouldv'e went nuts. I live in a bad neighborhood and it's late so I am still up a bit scared about it.",3
My sister got invited on an all expense paid beach trip by one of our mutual friends.  I can't believe she's getting to go and I haven't had a vacation in 3 years.,3
I am angry that the person I live with still doesn't like paying bills. You have to pay bills to have things. That is how life works.,3
My sister has been begging me to go to a new haunted museum with her. I am not really into that kind of stuff. It really freaks me out and will give me bad dreams.,3
"My girlfriend has been so busy with work lately, it's left me feeling neglected. But she's working hard to pay off her student loans and to build her savings, so I have to respect that. But at the same time, we're long distance, so the time I have with her when she actually isn't working isn't that fulfilling, either.",3
"I got in a bit of an altercation with a co-worker today, and I'm afraid it may lead to me losing my job. It started with a misunderstanding,and when they didn't want to simply accept that it was a misunderstanding after I apologized, I decided to simply defend myself and there was a verbal back-and-forth witnessed by a few people. This is not the image I wanted to have at my job... ",3
I have to deal with an entitled person lately and I can't stand it. I can't bare to be around that attitude you know?,3
I got a ticket today for not coming to a complete stop at a stop sign. So I stopped but they didn't think it was long enough. Ridiculous.,3
"I don't like to go shopping at big stores. Whenever I think of going to a big store like walmart oe Meijers, I start feeling panicked.",3
Well I am in a relationship kind of..but they are away and I can't talk to them so I am quite lonely. But I cannot live with them they way they have been so it's a pickle.,3
I've owned 3 birds in the past 10 years and my 3rd bird just died last night. I didn't realize how much it would crush me. They were my buddies.,3
"My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear, and a head ache that was incredibly severe. So, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ",3
I was a bit irritated when the police bothered me the other night when I was simply walking. They do this a lot here. Seems like I can't ever go walking at night without them rolling up as if they don't have a million other things to do.,3
My son has been having stomach pain for months now and the doctors can't figure out what it is. They basically say he has to get worse for them to find a diagnosis if some new problem comes up. I'm so scared.,3
There is a little cat I tried to help last night. He ran when my dog charged at him though and I am scared of what has happened to him. A lot of cats get hit around here,3
"We were having a big family gathering and dinner today, and one of my nephews, who's four, wasn't feeling well. But his parents kept trying to force him to eat something anyway, and were being short-sighted. Well, the poor fella ended up puking onto his plate and ending everyone's appetite.",3
I found my gold fish floating at the top of the fish tank dead last week.  I am absolutely hurt over it.,3
Learned earlier today that I had been drinking all day out of a cup that had been used earlier by someone who has bronchitis. I'm hoping it's not too contagious... Why can't people properly clean and put things away so I don't confuse dirty dishes with clean dishes!,3
MY friend used my car all day today and didnt even put any gas in it. She left trash in it too,3
I just bought a lawn mower because mine broke and the grass was getting so long. I barely had it 3 days when my shed was broken into and it was stolen! I'm so irate!,3
"My father and brother are in a serious conflict with each other right now, as my father has complained about the way my brother raises his son. Obviously it's a really stressful, tenuous situation and I have no idea who's side to take, and I'm worried it will lead to them not wanting to keep in touch anymore.",3
"I lent my car to my 17-year-old sister today. She left at 10 in the morning and it's midnight, and she still isn't back with it. I trust her mostly, but she hasn't been driving for long, and it makes me nervous thinking of her out there on the road.",3
A few years back my brother left for college and I had one year of high school left. It was weird having the house be so empty.,3
"I was playing with football with my two nephews, just throwing the ball around, and I threw the ball too high and hard for my younger nephew. It sailed past him and nailed the neighbor's car behind him, and left a dent in the door. I felt so stupid having to go up to their house and tell them what happened...",3
I met a girl on Tinder and we seemed really into each other. We started dating shortly after and then she dumped me like 4 days in.,3
My husband wants to have another child. I am just not sure that it is the best idea right now. I just cannot decide.,3
My husband wants us to move to another state for better job opportunity. I just do not know of it is worth starting over and having no family around.,3
I was in a car accident and it was my new car and it got him. I am so angry.,3
I had just washed my car last week because I was supposed to drive it through the parade. When I got home I realized that whatever chemicals were used in the car wash had stripped my car's paint!,3
"My phone broke, so I attempted to buy a phone from a co-worker. I gave him the money and he promised to bring the phone the next day. He forgot it, but he did bring it the following day.",3
"I took this girl on a really nice date and then she said that it went well. Then, out of the blue, she dumped me and said she wasn't ready.",3
"One time in high school it had just snowed and I was being careful not to slip. Despite that, I slipped and everyone looked at me.",3
"After my recent break up with my partner of 2 years, i do not know whom to share my feelings with",3
I was on a date a very fancy restaurant the other night. My $30 salad had a hair in it!,3
My boyfriend is away for a month for work. I can't stand it at all. I have no one to talk to.,3
"One time I went to a grocery store and picked all my items.  However, when I went to buy my groceries, my card declined.  I was so ashamed that I had to leave my groceries and call my bank.",3
"I once went to a haunted house, and it was so scary! People were jumping out of corners while walking through it.",3
I felt so bad when my friend's new puppy passed away. He got really sick and died within a few days.,3
"My sister got a brand new car a few years ago. She let me drive it around the block, and I hit a trash can and dented/scratched the fender. I felt terrible.",3
I saw my partner talking to his college friend in our friend's birthday party. They were chatting in a very humorous way,3
I lied to my partner about where i was last night. I did not want any more nagging from her,3
My boyfriend is out of town for work and I really miss him.  I'm so used to him being around I didn't realize how lonely I'd be without him here.,3
"My boyfriend and I broke up and he moved out. Before he left, he damaged a lot of my stuff.",3
I accidentally spilled my friend's secret to a mutual friend. It was a bad thing to do and it will probably cause some problems,3
I just discovered that my girlfriend had been sleeping with my best friend. It's infuriating to know that she did that behind my back,3
We had to rush my grandmother to the ER yesterday because she passed out and hit her head on the tile floor. It was very scary and she had no memory of it,3
"I went on a date with this girl and she told me the date went well. After that, she then ghosted me which made me quite mad and upset.",3
My new neighbors put their dogs out at the same time I had mine out. Of course mine went nuts running to bark at the new guys on the block.,3
"I have a big presentation tomorrow, and I'm not sure if I'm prepared enough. I think I need more time to refine my notes",3
I did a prank to someone but I didn't know that he have heart issues. He had a heart attack. I feel so bad about it.,3
I bought four new tires and waited while they put them on. When I got home I discovered that I had my old tires still on and not my new ones.,3
I found a great deal for a computer online. I don't know if it's too good to be true though.,3
"It never failed when I was a teenager, if I liked a boy they liked my sister because she was older.",3
I helped a friend move his grandparent out of their house the other day. They were apparently full blown hoarders. I was appalled at the condition of the house and its contents!,3
I don't like dancing in public.One time I did and at the end of the dance the stranger I was dancing with asked me to let him lead next time.,3
"When I go to the mall to buy clothes, I always feel so envious of others who are buying expensive items.  I wish I could afford those things!",3
I am so mad!  I took my car in to the dealership for an oil change and find out I need new brakes!  They want to charge me $800 for just the rear brakes!,3
My a/c is going out and it is supposed to be real hot today.  I hope it doesn't break on me.,3
My wife and I have been quite scared lately.  There has been a rash of burglaries and robberies in our neighborhood lately and some have involved violence against the home owners!,3
I asked my co-worker to let me know of any change in the project. He did not even bother himself to inform me,3
I wasn't paying attention and locked my keys in the car. I was livid as I did not have a spare.,3
"I was trying to do something nice for my son and give him some furniture, but you know how teenagers are. They never answer their phones, and he decided that he was going to ignore me.",3
I received some degree of criticism from my supervisor for the quality of work i did. I feel very uncertain about my perspectives in this company,3
I moved out of my parents house and into my own apartment. It is very different without anyone around. It's too quiet.,3
"I am jealous of my coworker, he is very athletic and smart and just got promoted, I wish I was that good",3
"My neighbor just decided that while I was gone on vacation, they would dig up a tree they don't like hanging into their yard.  They dug a big hole right in my backyard!  My blood is boiling still.",3
"Before I met my girlfriend and all of my friends, I was very lonley. That was a dark time in my life.",3
I did a Mud Run last week and had so much fun except when my shorts got so thick with mud that we were crawling through that they fell down and I couldn't keep them up. Red face for me.,3
"I went to the gorcery store this morning but, I forgot my wallet at home and did not realize it until I was already in the checkout line.",3
I am starting a job next week in a new school as a teacher and I have to give a speech in front of the entire school.  Pubic speaking in front of that many people isn't my favorite thing.,3
" I am jealous of my coworker, he is very athletic and smart and just got promoted, I wish I was that good",3
"I've had a lot of headaches recently, so I need to see the doctor.  But I'm really nervous about what he might find, so I've been putting it off.",3
Once my friends started to get married and have kids I feel like I have no one to go out with on the weekends.,3
I was going to a vacation house that is far from the city and when I arrived there were cars blocking the driveway to pull in. I could not get in and they were no where to be found.,3
I can't stand it when you talk to someone who doesn't know a lick of English. It makes everything so difficult...,3
The final exam for my Linear Algebra summer class is in a week and I do not feel prepared for it,3
I hate wasps so much. They always seem to get into my apartment somehow and I turned into a little girl!,3
I hate bugs and insects so much. I've called pest control but I still have them everywhere in my house. I'm so scared of them crawling around all the time...,3
"Once, I was walking home from work and it was late. My street was unusally quiet and there was a man walking quickly behind me. I was very scared. He ended up passing me but he whispered a nasty word as he walked past. ",3
"I've been doing music for years, but still haven't had the success like some people who've just started less than 3 years ago.",3
I am embarrased because I was just going to get coffee and when I left the shop I slipped and fell..,3
"I had accepted a pleas bargain for a criminal charge and the person whom it related to had wrot e aletter tothe judge explaininig it was all a misunderstanding.  However since she never notorized it, the letter was never accepted byt the courts.",3
I felt like vomiting when I saw a little boy at a restaurant drooling while his parents did nothing. He was eating but his drool and snot from his nose was leaking into his food!,3
"I was on a boat with some friends and we were stranded out at sea, didn't know if we'll ever see land again.",3
I was expecting so much more from the movie but it sucked! Never again am I having my expectations so high for a movie..,3
"I hate it when my internet cuts off and starts slowing down. It bugs me out so much, maybe it's time to upgrade ISP.",3
"Once I planned an entire trip, went to book the flight and it was sold out.  All of the other flights were double the price of what I was going to book so I was unable to go.",3
My dog decided to take a break from potty training and go all over my house while I was at work. No more free roaming for that bad dog,3
There was a storm last night and a tree fell onto my roof. I think I need to get the roof re-shingled and I am lost for words...,3
"I felt sad when I found out that my friend had crashed my car. It was a pretty new car and then kablam, crashed..",3
I am so mad! I was supposed to start my vacation on Monday and my boss is making come into work! I can't believe he would do that!,3
I met a girl in college and really liked her. We became friends but I was always annoyed she dated questionable men.,3
I hate seeing my best friend depressed. I've seen them so happy in life but seeing them like this now makes me feel unhapypy.,3
"I felt anxious when I went to my interview the other day. Even though I was more than prepared, I was still overly nervous.",3
I just heard a horrible story on the news where a mother murdered her child.  This made me so upset and disgusted!,3
I walked out of a store without paying for an item and couldn't be bothered to go back in to return it.,3
I am so scared for my sister's health. She is in the hospital and I hope she doesn't have cancer.,3
I walked to work the other day because it was so nice out. I was in a great mood until I heard a loud squish. I realized I had stepped in a large pile of steaming dog mess. I was absolutely livid!,3
"I had a doctor's appointment recently and intentionally scheduled it as the first one of the day so I didn't risk him getting held up with another patient. I got there early - actually had to wait for the receptionist to get her coffee. After all that, I was put out when the doctor showed up over an hour later. He decided to have breakfast with his son!",3
"Before my birthday, my boyfriend tried to get me to pick menu items that everyone could eat--including him. This meant I picked place that served only chicken because it's the only meat my boyfriend can have due to his digestive/health issue. Of course, I got anxious and upset because the place I picked was serving healthy food--my preference--but the serving sizes were missing and I couldn't tell what ingredients were in what; this lead to us arguing.",3
I saw the biggest spider in my life near my bed this morning. I've been scared of seeing another one all day...,3
I ate at a restaurant this morning and their bathroom was beyond gross. It was weird because the eating area was squeaky clean but their bathroom was the opposite.,3
I was raped. I have just gone for a test to know if I am pregnant or I caught a disease from the bad experience,3
I left my house today with a shirt that had a hole in it. I didn't notice until a stranger pointed it out and I was so ashamed!,3
I was driving in my car and some person pulled out in front of me. Then they honked on the horn like I made a mistake.,3
When I was a kid I thought it was funny to spit off of the balcony. One time a lady was walking by and I spit off the balcony. I spit on her head by accident. I felt so bad about it.,3
I'm a little unsure if I should take a higher position with better pay due to the added stress of the job.,3
I bought new flavor of coffee today from Starbucks. I was so shocked at how bad it was. I'm never going to try a new coffee flavor.,3
I was just walking along in the woods. And there is when I almost stepped on one of them snakes!,3
There is this single guy and I wanted my friend to fix me up on a date with him = but she ended up fixing up another friend with him and now they are serious together. ,3
I've lost a couple of loved ones last year and I'm having a hard time getting it off my mind.,3
I drank all the coffee this morning and didn't share the whole pot with anyone. Now I feel very strange.,3
When I first registered for university after having been out of school for 4 years. I wasn't sure if I was still going to be able to do the work.,3
I forgot the make my credit card payment yesterday. I feel so bad because I told myself all day yesterday not to forget.,3
So I took a picture of myself at a battlefield and there was a ghostly smudge over me that wasn't in the image before or after it.,3
"Yesterday I paid at the bakery in cash and the gave me the wrong change,  went I told the cashier so she told me I had given her $10 when I was sure it was $20, I had to speak to the manager.",3
I crashed my dirtbike on a gravel road. Scratched my knee up real badly and had to go home for a ride with the police.,3
I was driving to work this morning and someone cut me off. They didn't even both to indicate they were turning.,3
"At my day job, we recently had a departmental meeting where we were discussing who our new department head should be.  I'm really uncomfortable with one person we're considering, so I felt anxious during and after this meeting.",3
"I have a crush on this person, and I dont know if they like me, and I dont want to ask and be rejected.",3
I made a batch of cookies to celebrate my kid's birthday. The problem was I was so hungry I ate them all before the party. I felt so bad there was none for the party guests.,3
"When I didn't make the AAA baseball team, I had tried to hard all year. I got cut in the beginning.",3
I had booked a trip to Paris for me and my spouse but she fell and broke her leg about 6 weeks before we were supposed to go. We had to postpone for 6 months. ,3
I just found out that my cousin passed away after his battle with colon cancer. He was only 27. I am so upset!,3
I have my big pilot certification test coming up. I am so worried I forget all the answers to the test. I don't know what I would do if I don't pass!,3
My coworker just got selected to enroll in a leadership class offered by my work.  I also applied but didn't get selected.  I really wish I was in his shoes righyt now!,3
"During my finals, I live in a college housing co-op, and in this co-op we have job duties and required working hours. One time, a resident wasn't doing his scheduled labor and was unapologetic about missing it, making other residents having to pick up his work. I had to confront him and make a big deal about it with the officers. ",3
I needed to pay my rent and didn't have enough money. I took the money from the cash at work.,3
I cleaned up my whole house the other day when the kids were at summer camp. I left the house to run an errand last night. When I got back home the house was a complete mess again! I was ticked!,3
"Once  when I was little I was running around in the basement like my mom had told me not to do. Next thing I know I tripped on a lamp cord and the lamp fell to the floor, breaking into pieces. ",3
Every time I walk across a major street I am afraid I am going to be hit. I use the crosswalk and look both ways but I keep thinking someone will not stop. I wish I didn't worry so much.,3
"One time I ordered a submarine sandwich. When it finally arrived to my house, I took three bites and found a long hair in the middle.",3
i was out in my garden and i was trying to clean up the plants a little bit then ended up getting swarmed by mosquitos,3
I owe some guys some money after playing a poker game. They know where I live and I see them driving by late at night.,3
I was eating a sandwich one day. And then after putting some of it in my mouth I realized the bread was very hard and old.,3
My girlfriend has a new yoga instructor. The guy is in such good shape and I feel uncomfortable about my girlfriend going to his classes. ,3
I bought a lottery ticket the other day. I was so confident I was going to hit the jackpot. I was crushed when I found out I didn't win!,3
Yesterday my pet hamster died. He just turned two and was not moving very much. I was tearful when I felt his body and it was cold.,3
Oh I am so anxious right now because outside there is a storm a brewing. It sounds like a big one!,3
I met someone recently that said they were a movie star. I usually believe people at their word. My friends say sometimes I am too gullible.,3
I came home the other day and saw that my dog had chewed up my shoes and had pooped on my floor.  I had to clean up so much poop it was gross,3
I have looked everywhere for a mate. I have no luck finding anyone. Perhaps I will be alone for the rest of my life.,3
I was eating Chinese food recently. I felt a crunch in my mouth. I realized I had just swallowed a cockroach. I was appalled!,3
Was let go from my job after 11 years.  Coincidentally it was almost immediately after I told them I was pregnant with my 2nd child.,3
"I was so ashamed when I realize I left the house with two different shoes. I didn't have time to go home, so I had to hide my feet all day.",3
My friend wrecked my car when I let him borrow it over the weekend. Now it's a giant hassle to manage insurance,3
The other night I went to take my dog out and there was a giant spider on my front porch.  I thought it was going to attack me.,3
"I moved out of my dads' house when I was 19 and moved to Atlanta.  The company I worked for moved all of us down actually.  But it was so strange being without my dad, or any family, around.",3
A coworker who has the same type of position to me got a raise when he does less work than me.,3
"I'm so mad, I was supposed to go out with some friends tonight. But suddenly everyone is busy now, so im just home alone",3
My step father died and my mother moved in with my sister.  They took the insurance money and bought a big house.  ,3
I found out my friend won a weekend stay in St. Louis.  It is all inclusive and I also entered the same contest and won nothing,3
"I came home from work to discover that my cat had knocked down the TV. He's never done that before, but it was brand new!",3
"I really do not like doctors.  When they decided to do a c-section on my 1st child, I was quite upset and worried.  ",3
"Whenever my family gets together we always argue. It is so annoying, especially when we are eating out. I feel ashamed of the silly arguments.",3
"I was driving home from work last night, when a guy talking on his cellphone started coming into my lane.  I started honking at him and then he flipped me off",3
I woke up yesterday and forgot I had a midterm exam later that same day. I had to quickly cram because I was worried that I wouldn't remember the material for the test.,3
"I had to have a scheduled c-section with my 2nd child.  But then, about a week before it was scheduled, my blood pressure went up and they decided to do it right then.",3
"There was a dead animal on the road that, even when notified, the city would not remove for 4 full weeks.",3
I heard a loud bang late in the night recently and thought someone was trying to break in to my house.,3
I heard some really odd noises coming from my basement recently. I am convinced it is the boogieman. Maybe I will venture down there sometime.,3
"Once I was running late for my flight, and was in a really long line to check my bag. It was almost my turn and this lady cut right in front of me! ",3
"I'm waiting on my friend to confirm our plans for tonight, but he's taking so long. I'm not sure if it will even happen at all.",3
"I often get mad irritated because of my sister. Yesterday, she pranked me and I was very mad at her.",3
I have kids aged from 14-21. I am always worrying that something bad will happen to them. I couldn't live with myself if something did. I love them so much!,3
My friend decided to lie about cheating with another girl when he was confronted with clear evidence. It made me sad to know that I'm friends with some people like that,3
"I promised my sister that I would go sky diving with her when she was old enough to, but I didn't think she's remember.  I'm horribly afraid of heights.",3
Today I was driving home and someone almost hit me.  I was really mad because I just got a new car,3
Someone asked me for some money to donate to their charity and I told them no. I feel so terrible but I have such a low income that I have to think about my family.,3
My big brother has always been better than me. Yesterday I saw him with a beautiful girl. I felt very envious.,3
I just found out that my entire family planned a beach vacation trip together and didn't include me.  I am dumbfounded and irate!,3
I was out walking late last night and seen someone following me. They looked like they were carrying a weapon. ,3
"I went to the grocery store the other day and filled two carts, but left with nothing. My card was declined and I don't know why.",3
I applied for a job that would allow me to work at home because I suffer from Lupus. I didn't end up getting it so its a bummer.,3
"I want to ask a girl out on a date, but I'm not sure if I should. She doesn't seem that interested in me.",3
