text,source
"I found out that Iam pregnant 2 weeks ago. Iam not ready to have a baby at this point in time, but itas still something thatas heartbreaking and difficult to bear emotionally. My partner is VERY against having children right now. When I first told my partner that I was pregnant, his response was aplease put my mind at ease and tell me youare not having this babya. He later said that he overreacted and should have considered my feelings more. My guard went up because I felt that his support was conditional upon whether I chose to abort or not, and still do.",1.0
i watch other adults sitting with children at these small kid sized desks i feel like im watching the troubled giant leaning over poor jack after hed climbed the beanstalk,4.0
"aSince January I havenat stop thinking about him. My ex kissed me :o I want to be with him, Iad die if I see him again with his girlfriend, Im single want to be with hima. This was me talking about an ex i never loved, but felt secure with. I broke up with this previous man because i didnat love him or like him. All this happened in a time i lasted a month broken up with my boyfriend. Since January I thought I wanted to be with him. I realized I didnt let go of everything! And Iave always been the best girlfriend to my ex. Even he always said it. (Youare the only person Iave want to spend the rest of my life with).",1.0
All my friends signed up for horse back riding lessons but I had never been before.  I wasn't sure I wanted to go with them but they convinced me to sign up and go even though I was very scared!,3.0
For some reason I start getting angry whenever my best friend talks to this other girl at school. This has been going on for about 8 weeks (thatas just a guess) but itas not improving.,1.0
i still have the feeling in me where i am afraid to hurt her feelings but yet the my knowledge tells me i need to do this and try to end it,4.0
im at the age where most people tend to start going in that direction and i feel that im doomed to roam around the world alone and never to get to have the chance to experience it,4.0
ive been feeling rather mileage deprived lately having missed riding on thursday entirely so i thought id head out to the levee and ride all the way out to the end,4.0
I just watched the exorcist for the first time and am home alone. I turned all the lights on in the house and am going to call my friend because I have goosebumps. ,3.0
My husband and I have been together for 14 years. But through out these years we have separated numerous times. But when we officially got married my husband still cheated on me with numerous women. I left and divorced him. We got back together 5 years later and it just seems like hell.,1.0
"My mother has always been critical, but now her behavior is becoming more bold. When sheas called out, she claims to forget or accuses others of misinterpreting her or being too sensitive. She calls people fat in public when they might hear her, but she says doesnat remember. She commands me to tell her I love her even when I just said it and then tells everyone I refuse to but everyone just heard me. When I get upset she says itas all a joke, but itas not really funny, just awkward. Her behavior is bizarre and sheas started to tell me the same stories every time weare on the phone, just rambling.",1.0
"Yesterday I was diagnosed with cancer. I don't know how to feel, right now I just feel empty and possibly in shock. I haven't told anyone yet, but I think I will probably call my parents and sisters today to let them know. I just need time to process this alone right now.",2.0
I recently lent my car to a friend over the weekend so they wouldn't have to wait while their car was in the shop. ,3.0
i drifted in and out of sleep whilst she did it which meant i ended up waking up feeling somewhat groggy and confused but she promised me it would be worth the wait and it definitely was,4.0
im starting to feel like a lame because i have a child and im a yr old with an associates degree and bachlors degeree and im still home with my mom,4.0
i switched on the news only to hear that a recent study has found that the rise of technology and social networking sites has only made people feel more isolated,4.0
"One time I let this guy crash on my couch. He seemed like a nice guy, but he took advantage of me. I found out he was eating all my food and stealing money from my room.",3.0
"My boyfriend criticizes me all the time, especially in the last few months since he is going to his psychotherapist. He want me to wait for him with the food ready, even if I was arrived in the house with ten minutes before hima he told me aYou could do something to eat?!! On 6 pm Iam going to somewherea (to the session, of course. Even in the days when he is calling his psychotherapist, in that day he is absolutely arguing with me for stupid reasons.",1.0
"This is painful for me to write about, because of the fears i have that i really may be schizophrenic, but here goes! i am a 35 year old female veteran of the US Armed Forces. i joined when i was 25, with no prior history of mental illness. i moved successfully through bootcamp and my schools, although during the last phase of training, and before my first duty station, i became pregnant. i decided not to terminate this pregnancy (much to the chagrin of my family), and place this child with a loving adoptive couple who could not bear any themselves. unfortunately, during the delivery of this child, i developed some kind of ablood infectiona which, thankfully, did not hurt the baby, but almost killed me. i was sent home from the hospital before the illness was discovered, and was rescued a day later by my friend who found me vomiting and hallucinating. i donat remember much of that at all, just waking later in the hospital.",1.0
I have been married to my husband for 3 years. His family is out of the country and visit us for 3 to 4 weeks every year. He has a younger sister who is very attention seeking and comes and lives with us for a month every year. She never tries to get friendly with me and is very clingy to her brother a my husband.,1.0
i didnt have to hear the recorded sentences with unnecessary thank you sorry bare with me and most importantly i wasnt made to feel like a dumb terminal on the other end,4.0
i will get sweet justice the fair and honorable way but i won t allow it to eat at me or take up one more minute feeling pissed because i know what is right will prevail and i will make it happen,4.0
"Iam an only child living with his mom. My mother has had a very harsh time. Mostly a bad husband who wasted 30 years of her life in verbal fights. My parents are divorced now, so since my father literally tossed us out, my grandmother is taking care of us, as my mother always took care of the household and no one hires her in her 50s.",1.0
" i was so angry what i heard what cosby did, as a child he was such a hero to me",3.0
"I have for a long time believed my mother to be emotionally abusive. Recently after a fight with her, I began to google general characteristics of emotionlly abusive/narcissistic mothers, to reassure myself but I found several things that reminded me of my relationship with my 6-year-old little sister.",1.0
"Well, ever since I was around 13, Iave felt the urge to kill or seriously injure people. I donat remember the exact time that I really thought about murdering someone, but I remember not being scared of these thoughts. They still donat scare me. I honestly feel like I could do it. I havenat told anyone about this, and I donat think I will. My family isnat the best when it comes to helping with serious mental health issues.",1.0
"I studied hard to pass my final and the class, but when the time came for me to take the exam, I completely forgot everything and had to guess for most of the test. ",3.0
I keep seeing a poor little black kitty running around outside every night. You can tell they are hungry. He won't come near me and my house can't hold another cat.,3.0
" I am 27, and my boyfriend is 24. We have been together for 3 years and lived together for 2 years. Two months ago my boyfriend texted another woman while at dinner with me and his mother. When we got home the woman he texted had gotten caught by her husband. He read everything and called my boyfriendas phone late at night while we were asleep. My boyfriend then got up and was sitting on the couch in tears in the morning and confessed. He said he has texted her naked pictures and she has sent them to him. He sends her texts like I love you and want to take you away from your abusive husband. He also tells me that she threatened to kill herself several times and has 2 children.",1.0
i guess that s where the phrase down in the dumps comes from try this think of something that is mildly upsetting for you some sort of negative emotion perhaps you were stuck in traffic or there was something on the news this morning that made you feel a bit grumpy,4.0
A motorist ride his bike at a extreme speed without any control over it. I enraged at this motorist. He should be punished for his actions.,3.0
"My wife and I have been married about two years, and had dated two years before that. Prior to getting married, wead discussed our plans for having children many times, and it was clear that children were more of a priority for me than they were for her. Before marrying we agreed that we would have a single child, but not before we were both done with graduate school and settled into permanent jobs. This seemed to me like a very responsible and reasonable compromise, and I happily agreed.",1.0
"I spent all day working, but made very little money. It was an extremely frustrating day. I would have quit early and done something more recreational, but I desperately needed whatever money I could manage to earn. I went to be feeling hopeless and frustrated.",2.0
i compare myself to of the women in the world and know i have a life they only dream of and i feel ungrateful for wishing for more but i do,4.0
i was feeling frustrated because the dishwasher is full and i shouldnt turn it on until pm because of our time of use electricity plan then i figuratively smacked myself on the forehead,4.0
Because I am sick I had to miss one of my children's parent/teacher conferences yesterday. I feel ashamed like a bad parent because I couldn't go and feel the teachers may look down on me for it.,2.0
i was completely overwhelmed my first week or when i ve been feeling homesick or when i lost my voice and couldn t take a sick day i didn t really go home unhappy at the end of the day,4.0
im feeling all inside does my touch says anything to you im not afraid to take time cause ill know youll find that im real and my touch is true its taken a lifetime to find my heart and i give it all you chorus repeat it took a lifetime to find what i want i wont let it get away,4.0
"I had been seeing a female Greek counsellor for social anxiety and I really miss her. I have just found out that firstly, she was exactly the same age as me; we are both 21 and secondly, that at our final appointment I was perfectly within my rights to ask if we could stay in contact with one another. Prior to our final session I had told myself that it was a necessity that I ask her that question. However, after looking on the internet to find out if I was allowed to make a relationship with a counsellor so soon after cutting our professional ties, I read that I was not allowed and I believed this; it turns out that it was pure lies. In retrospect I cannot believe why I did not just take the risk and ask her; I donat see what harm it could have done. I am absolutely beating myself up about this.",1.0
ive experienced those heartbreaks many times in my life as we all have that left me feeling just worthless hopeless and helpless despite how much work id done to pump myself up and grow more confident in who i am as a person,4.0
i am confused as to whats allowed and what isnt and feel that i have been unfairly selectively punished for expressing an unpopular opinion while being given no real chance to back it up,4.0
i was in a hurry and just took it i didnt look at the best before date didnt look at the back of it or anything i feel embarrassed that i bought this cake so blindly,4.0
"I got a call about a job offer back in late May this year. I wasn't sure if I wanted to try and interview for it it since seemed like just another in a long list of jobs I'd applied to. But in the end I decided that it was better than being unemployed, so I went for it. I won over the recruiter in the phone interview, and was hired the same day!",3.0
i like this lighting effect and hope to be able to capture it within my own video as i feel that it takes everything away from the character to empower the colours of the backdrop which are dull and grey,4.0
i still need to work out nicer ways to store my jewellery as i feel its too messy looking but at least now its all in the one place and i can find it without hunting through cardboard boxes,4.0
i personally didnt have constipation that may be because i took the stool softener that they offered me in the hospital before it was an issue but even without constipation you may feel hesitant to go,4.0
My husband and I were really struggling to get pregnant with our second child. It had been over a year and I was feeling really down about it. I ended up having to go to the doctor to try and figure out what was going on. ,3.0
I am frustrated at the levy failure yesterday.  As I work for the school district I'm nervous my job may go away in the budget cuts.  I'm also concerned for my two kids and how it will affect them in the next few years.,2.0
"Hi, for about 3 years now I have been feeling low on and off, sometimes Iam fine, then sometimes I feel really irritable/angry/low. I just flip, out of know where sometimes. I depend on alcohol when this happens as I feel it relaxes me, I know this isnat the right way of dealing with things, but it definitely helps. I shut off friends during these episodes. I have been to see a counselor recently, but felt really stupid, couldnat speak to her and cancelled the rest of the sessions. I was emotionally and physically bullied by someone who was close to me when i was younger. I havenat ever told anyone about this, iam worried if i shared this information in a counseling session that the police will be informed. I have very low self esteem and i lack in confidence. Do you have any idea what this is? Or what i can do to help this? Thanks for your time!",1.0
i just wanna dress up pick him up and go somewhere fancy just to show him exactly how i feel unfortunately im horribly awkward and would probably giggle through the whole thing and ruin it,4.0
I have a real catch 22 situation which may sound trivial BUT my job which I love requires me to maintain a social media presence that I hate it & posting photos of myself is really not something I like doing but without my job/business suffers I try to force myself to do it but sometimes I just canat. Itas not a body image thing itas more I feel like a dick doing it and it seems very contrived & superficial but the only one suffering as a result of not doing it is me. Is there a way around this?,1.0
i could actually do that but with how i behave it would most likely be because i would be feeling completely worthless alone and feeling sorry for myself that im losing him but dont want to have to go to him first he wouldnt put me in interest,4.0
Every time I make cookies I end up eating most of them. I feel bad because the rest of my family do not get to have any. I wish I had better control over myself.,3.0
i recently have been feeling slightly though irrationally gloomy about life and the universe and in talking to a good friend about it i feel i may have discovered an extremely rational and helpful answer,4.0
i decide to write a response a very bitchy one because im feeling bitchy but see under joss whedons rules the moment you die you die even if you are sired you are dead,4.0
"I have been searching web sites and calling numbers for the past two months for information on what I about to ask. It has been a concern for me since I got back together with my boyfriend. I have also asked my doctor, but she does not have enough info to give me or time to research it!!",1.0
i was upset or anything i can confide to you whatever that happened and you always give me useful comments to help me cool down especially when im feeling very very angry at times,4.0
I was at a restaurant and the waiter didn't serve us at all! She was so lazy! I was so dissapointed.,3.0
i would like to make my books feel dangerous but the clincher is not making them frustratingly dangerous or boring once the player realises that they can do anything and not die,4.0
i think its because she is so used to feeling victimized that later on in life she creates that feeling because her brain has an addiction to being the victim,4.0
i feel unpleasant for suing them however i discern that it is the accurate thing to do furthermore the legal advice i am getting means that other people will be safe and sound in the future,4.0
The other night I was walking alone and a guy kept following me. I turned to go in another direction and he still followed. I ended up getting OFF the walkway and walking quickly so I could lose him.,3.0
i could be wrong but i feel that skeptical arguments from within or from the edges of faith encourage more critical thinking among believers than dogmatic grenades lobbed from deep within atheist land,4.0
My wife went out drinking last night but she would never cheat on me. She's always put our relationship first.,3.0
My dog is sick so i took him to the vet now we are waiting for the results of his bloodwork,3.0
i always feel so shamed when i get my hair cut though because ever since i started dyeing it whoevers doing the cut always tells me how damaged it is,4.0
"Recently, a person cut in front of me in line at the super market.  I was very upset about it.",3.0
i will not debase myself by repeating them here but you can surely find their details on numerous other sites if you care to feel irate amp disappointed for the rest of the day,4.0
I woke up one night and realized that a roach crawled on my arm. I jumped up screaming before I killed it.,3.0
i won the grammy that even feels weird saying that my mum said oh lou i found something and you re just going to freak out when you see it,4.0
I'm pretty upset I got a flat on the way to work today.  I was late and I'm down 200 dollars.,3.0
"My mom has not been getting along with my dad for some time now. Its making the entire environment of the house very intense. Its like sitting on a time bomb and trying to get it to explode. My mom, sheas very career oriented and we all support that through whatever she needs,",1.0
i feel it would have been a far more tragic tale one in which a man simply fails to achieve his dreams at least in reality he managed to affect other people around him in a positive manner,4.0
i could sing not very well but with all of my might and shout the words and not feel intimidated or embarrassed or even shy about proclaiming how i feel about you lord in front of my husband,4.0
My husband is going to be away in a business travel for a few day.  I'm okey with that because I know he won't be unfaithful or do anything he shouln't while away.,3.0
"For nearly my whole life my father has been an alcoholic. He has anger issues he refuses to address. For a period of time he would have fights with my mom about his drinking, but heas learned to hide it from her.",1.0
"I am dating a man from another country, we are aengageda, we have known each other for a few months now. He asked me to marry him on the 8th of Jan,09. I have been married before and so has he. He is now divorced. I am just starting my divorce proceedings, after being estranged for about 2yrs from my ex, and it should be final soon. My ex was also a foreigner and he tried to misuse me after marriage for status in the country but he didnat really love me. Now, Im with my new beau and I like him very much but in the beginning, when we were just friends,he was saying that he needed to marry someone to stay in the country but he was saying that he wanted to marry someone for love and someone he can settle down with and not someone that he will be with until he gets naturalized and then be divorced from.",1.0
I am worried I will not pass my chemistry test next week. I have studied really hard but feel like I am still unprepared.,3.0
after a meeting ended we started talking about when we would have the next discussion i had many tests the coming week and could not have a meeting in between,4.0
"Hello, first of all Iam going to thank you for taking time to read my story. Iam 14. I wil start off by saying that my parents are divorced. I go one week with my m an other week with my dad. When I was little my parents used to fight, Horible fights, when I close my eyes I can hear them telling at each other, other than yelling at them selves my mom used to yell at me, to the point where she went pysco. Se kicked things,pulled my hair, throw things, said things to me that still hurt when I remember them. I grew like that all the time. When my patents fought I would be in my room crying my eyes out. Time went by and my dad got tired of being in that situation so he divorced my mom, he said it was the best I was 7 at the moment.",1.0
i went to see brokeback mountain again i was already feeling damaged that day but it just added to it more i swear the movie is worse the second time around,4.0
i don t know what more these people want from their victims but apparently they feel that society including those of us who have been victimized should bend over one more time with empathy and compassion and bear the weight of their burdens too,4.0
ive spent a lot of time feeling regretful lately ive indulged more fully in this emotion than i ever let myself before and im trying to figure out how healthy it is,4.0
I got a puppy for my birthday.  I took him outside to potty and found him eating the neighbors doo.,3.0
"I want to visit my friend who lives in a large city an hour away, but I've never driven in such a large city.",3.0
im feeling utterly exhausted i imagine sitting in my truck the miles flying by arriving at crofters lane making a pot of coffee after i figure out how to turn the water back on,4.0
i hardly sleep a wink i am paranoid that if i shut both my eyes at the same time all the leeches in the whole of gunung mulu are going to make a b line for me so im feeling abit jaded when undi comes to wake us at am,4.0
"I made a new friend recently who is into rock climbing. She asked me to go, and I was so nervous but she coached me through it. I ended up having fun!",3.0
i met alexander for drinks last night because i was wearing a cute dress and i looked adorable and because i wanted to and because i was feeling so sad about the coach that i nearly started crying at my desk,4.0
One time I stepped into the bathroom at a bar and there was vomit all over almost every surface. I ran out of there as fast as I could.,3.0
i am already far north of london and as i walk in the streets of petersburgh i feel a cold northern breeze play upon my cheeks which braces my nerves and fills me with delight,4.0
I am sick but it is just a cold. I cant do the things that I want to do.,2.0
"Last night i went to the bar after work to get a few drinks. After a while I started talking to the female next to me and got her number, knowing i have a girlfriend at home. ",3.0
"I think I am a sociopath I feel empty most of the time and mostly feel anger or anxiety if anything. I workout and eat healthy only to look good an make others jealous of me. I often envy others and when Iam not complimented on my looks I get upset inside. I fantasize about killing those close to me and the kids who bully me in school. I lie often and usually insult those around me in order to make myself feel better. I have been called antisocial, sociopathic and arrogant by family members. I usually think highly of myself yet I take criticism badly and become very angry or hostile. I usually laugh at what other people would find serious like a person dying and talk about things that sometimes make me look weird. I think this all happened because my mother died when I wad eleven and because my dad isnat involved with me often and is usually angry with me when Iam around him.Also because Iam frequently picked on at school which makes me paranoid often.",1.0
i know i could be fighting the plague in haiti or living without a pay packet in detroit or be a gulf shrimp no one wants in their cocktail this christmas but somehow considering other people s misfortunes is never really much help when one feels gloomy about one s own,4.0
i have no thoughts or feelings or hopes or dreams or pains or regrets or sorrows no petty needs or desires or wishes no pathetic vagaries that pertain to my existence outside of you,4.0
I feel upset that someone I know would throw away progress constantly. They continue to listen and do things but none of it is doing anything because it's all a show.,3.0
i didnt wanna scold her or throw sarcastic remarks at her but the way she hid her feelings and gave everyone sarcastic remarks really got on my nerves and it was hard to actually tolerate everything,4.0
i don t know how i will feel when my nest is empty but right now it is full to overflowing and i want to fight for these moments when i can put some of my experience into words,4.0
My 9 year old daughter does not want to listen at all. When she doesnat get her way she says everybody hates her. Iave made many attempts to improve the situation and none of the actions Iave tried seem to be working. I have tried taking away things. I have tried positive reinforcement. What should I do????? She is acting out in school almost every day. She even talks back to adults. I have lost control.,1.0
"From the U.S. a Iam 15. So ever since a couple years ago, my parents have became very cautious with what I do on my phone and the computer. Now, they block things on my computer, have my whole computer shut off at abed timea and have it not turn back on until a specific time.",1.0
i learned that when parenting seems like the hardest thing ive ever done when it feels like its going to swallow me in and when i feel confused knowing i was made for this but wishing i was better at it,4.0
"I didn't lose my appetite. But I can only eat soft foods, especially the first day. So I was hungry and jealous of everyone around me eating normally.",2.0
"My husband lied to me years ago and I just found out I have been married for about 4 years but together for 14. As I was browsing on our desktop computer looking for some old photos over the weekend I discovered photos from a work trip my husband went on about 8 years ago. These photos contained him and another women (selfies, dinner together and shopping). I was and am completely furious. I recall right after that trip as I saw some other photos of him with the exotic car he had rented and asked who took the pictures. He told me at that time he got people off the street to take the photos and I naively believed him.",1.0
i only have a slight fever but it feels like dangerous fire raising in my mind because it accompanies total body pain and weakness vertigo nausea spells chills and a grave stupr that makes my whole self feel half frozen,4.0
"When I was a child I fell from the slide, but my father caught me before I hit the ground. I was  very happy.",3.0
I walked into class yesterday fully unprepared for our final exam. I knew for sure I would fail and not pass the class,3.0
i was listening to erica greve speak on how each of us were made for a god size story and until that is the kind of story we are living our hearts will always feel restless,4.0
Yesterday I found out that my best friend was stealing money from me. I thought I could trust him but I guess not. I am devastated that he was ripping me off.,3.0
i made the more guilty it made me feel i started trying to hide it give it away but a strange thing happened the more i gave away the more i made the more i made the more guilt and paranoa i had,4.0
i feel miserable is what it comes down to and have to admit even though i know it is wrong to do so have questioned why does one thing after another have to keep piling up,4.0
It really gets underneath my skin to see a child try to bully another child especially if it comes to my family members.  I become a fierce protector and do my best to keep the peace.  I have a look though that seems to work best. ,3.0
I had to be in a different class than i usually was and the children that were in the class were not good listeners. So it was a bit frustrating.,2.0
"I was upset when I found out my new job does not have paid lunches, I was hoping they would be",3.0
"Iam writing to ask for your help in understanding what Iam dealing with in terms of my parents (especially my mom). I hope you can help, as things are snowballing. Iam dealing with life issues (largely, career), as people do, and the response I get from my parents is (what I consider) unsupportive, negligent and wholly unresponsive.",1.0
There are many ways to go life ways do it yourself do not ask help from any and do not believe any one ,3.0
i am with me possibly screwing up the landlord thing big time due to the isolating cutting off all ties thing i m doing feeling overwhelmed with all that stuff written since pm very much real,4.0
i let out a little more me and feeling vulnerable about it i can see that life is making me grow my mental muscles to handle more complex feelings and ideas,4.0
"Im preoccupied with my boyfriendas past. He didnat tell me he was married before. When I found out I said nothing. I bottled it up. Iam reminded of it constantly, either it comes up in conversation, he mentions something about his past, or I ruminate about it in my head.",1.0
When I was walking I saw a dog that got hit by a car. Seeing that mess the rest of my day up.,3.0
"I just stubbed my toe a few minutes ago. Why does that have to even be a thing? Something so small on your body can cause you such great pain, and all you can do is just hop around like a moron.",3.0
"The other day at work when I was in the elevator I realized I had an extra-button from my shirt unbuttoned,  And I wondered since when it has been like that and the people I had met.",3.0
i visited verdun in order to contemplate a moment of remembering all those that lost their lives and to hope and send thoughts to the universe to stop carnages of human life sometimes this feels like a prayer in vain i came upon a delightful little museum devoted to the romanesque and medieval,4.0
I was forced to give a speech in front of a large and completly full auditorium. I had barley any time to prepare and really had no idea what I was supposed to say.,3.0
I cooked breakfast this morning for only my self. My kids made me mad yesterday so I didn't make them any. I feel bad about it now,3.0
"Ever since my boyfriend and I started dating, his mother has never made herself approachable. He and I live together, and I am almost 4 months pregnant. He and I are both ecstatic and so is my family. The problem is, his mother has made it very clear she does not like me (she told me) and that she is not happy about this. I had a miscarriage 6 months ago when I was 3 months along. When she found out I was pregnant with that child she asked me why I didnat get an abortion. When I miscarried she acted like nothing happened and was happy. She then told me how her son would not be having children for a long time. When she found out we were pregnant again she told me she didnat like me. She was rude and disrespectful.",1.0
"Boy did I have a wardrobe malfunction once. Back in junior high I was at a school dance. Some friends and I were twirling around on the dance floor when I lost my footing, my dress flew up and everyone could see my underwear! ",3.0
I crashed my dirtbike on a gravel road. Scratched my knee up real badly and had to go home for a ride with the police.,3.0
i feel bothered that he stays in hotels with his team members when one of them is actually one of the people that he cheated on me with the last time,4.0
"Iam sorry I ignored you on the holiday. The sad part is that no one was expecting a sincere apology, because she believes in her heart that she had every right to treat him that way. She also was humiliated that I told her to apologize, because that would mean admitting responsibility. I donat want my child to see her treat its father this way, and I donat want my child to think that this behavior is acceptable to give out or receive. What should I do?",1.0
"1)Having a fight with my boyfriend or jealousy I would feel like physically damaging him AND myself (although I have never done so but I have said very hurtful things); 2)When I am repenting from something and I canat manage to express it I get angry and become even more vicious taking it out on everybody; 3)If I cannot handle my emotions I get very angry. 4)Whenever I am angry my hands begin to shake nervously and the vains on top of them pop. My anxiety becomes umbearable and I get short of breath, I beggin to cry and get nauseos. As a consequence to all these things I lose control and throw things around breaking them. I wonder if maybe this has to do with my childhood? My father was this way and I could never express my feelings until I would rampage.",1.0
I found out my friend won a weekend stay in St. Louis.  It is all inclusive and I also entered the same contest and won nothing,3.0
i feel a bit pathetic that the pinnacle of my summer vacation was passing the time with small child stuck in a neanderthals body and his baus boss whom i met for the first time and grown to admire,4.0
i would have loved to have been playing but it was important to still be able to go out to brazil and work in some way to get that inspiration to almost feel how much it hurt not to be able to play,4.0
i was finishing a lovely run on a warmer day in march there were about three warmer days i came around the last block of my jog to feel this quite unpleasant stabbing pain in my left foot,4.0
i have been stalled this week and last because i miss counted the weeks to the half and now i am bored and feeling over burdened and i have only not run for a day but running is away for me to wash away a lot of the stress that has been cropping up lately,4.0
I am not sure that I want to apply for a transfer with my job. I would make more money but I would have to move,3.0
I took my son and daughter to the grocery store the other morning. My son is 3 so he wanted to push his own little cart. I had my daughter in my big cart and we were checking out. I told my son to put his cart back as the return was literally right in front of me. He ran out the door! I panicked and a kind woman behind me went to bring him back for me.,3.0
"I was up most of the night again. A new mom who is quite obsessive with her baby and she keeps accidentally sitting on him and making him squeal, so I had to get up a lot and move hime",3.0
"I was hoping to get a good night's sleep.  However, while very tired prior to going to bed, I just laid there for about an hour wide awake.  Finally got up and watched TV until I got tired again.  Only managed to get a total of about 4 hours sleep.",2.0
I had a long paper due for school last week. I didn't have any time to work on it so I ended up copying someone else's old paper. I really hate myself for this.,3.0
i tried to turn inward and focus on myself but it was so hard to do as i kept looking at everyone around me and feeling envious of their lives,4.0
Someone at work was working on a task with me...They had no idea how to do it right but kept attacking me for not doing it right. They could not speak or read english well so they couldn't do it well..yet I was the one being attacked??,3.0
i have a sneaking suspicion that v day is the evil brainchild of a secret meeting between restaurants wineries greeting card companies and florists designed to pressure people to spend money and either feel pressured or bad about themselves,4.0
ive done gives me the freedom to add to it when i want and not feel pressured to read a book a week or be on any kind of schedule,4.0
i feel jealous of people who go to church and actually get something out of it because i spend my sacrament meeting trying to keep my children from burning the building down and then i go chase everyone elses children afterwards,4.0
"I had all my stuff moved from my old apartment to my new one, but the truck had a crash. I'm scared to find out if my furniture is ok",3.0
i was feeling like we were in some fucked up version of a bond movie with all this skull duggery but if it kept us alive while we figured things out then i was all for it,4.0
i used to get some kind of kindness or consolation after a particularly difficult day but now the difficult days can just go on and on making me feel like im living in a very unkind world that is battering and abusing me,4.0
"I am supposedly starting college in august after 2 years of going through financial aid hell. I had to get a job straight after high school and I have saved up my money. Iave never really been one to make friends; I had maybe a small group of people I talked to in high school, but Iave always sat alone. Unfortunately for me, everyone left high school and went off to enjoy their lives in college while I was stuck working and not living the college life I wanted. I began to cut myself off from the world and burned all my bridges.",1.0
"I was at the mall and when I got back to my car, it wouldn't start. I know nothing about cars and didn't know what to do besides calling my husband. Thankfully he was able to figure it out",3.0
I don't eat carbs but I am still fat :( how come i am the only one that have to pass through this ?,3.0
"I am writing you to ask for some serious advice, my husband has two daughters one, 18 years old, and the other 25, both are bipolar, especially his youngest daughter, now, for three years his older daughter lived with us which was supposed to be on a temp basis, I am glad she moved out, however, during her time with us, she would have extreme upas and really low downs as far as her moods, she could not control her emotions, I watched her have a mild break down over a broken iPhone, she made excuses about everything in her life, she was good at reversing the truth, and showed serious signs of jealousy, she would stay in her room literally all day, never speaks, but when she was in a good mood she was pleasant, we could go to the grocery store laughing having fun, no sooner than we got home she would not speak?",1.0
"Ever since I was 10, I have been experiencing homicidal thoughts. They just keep getting worse, and Iam scared that thoughts will become actions. I have enjoyed horror films and shows since I was very young, but I always knew that killing was bad. Now, itas all I think about. I dream of torturing and murdering random people in gory and grotesque ways. I very much enjoy the feeling I get, but at the same time, I know I cant afford to kill anyone. The urge is very strong to, though, and it affects my daily life in several ways, including mood swings. My parents are very concerned and are trying to get me some counseling, but for the time being, what should I do about all this? If you could give any insight on all this, itad be greatly appreciated.",1.0
i should be grateful that this was the first time during the whole pregnancy but i couldn t help feeling really sorry for myself and wondering what i did to deserve this,4.0
i was feeling incredibly drained and while it may be viewed as a weakness i am learning to recognize that it is imperative for me to take the time to let god love on me and fill me up because without that time i m not going to last,4.0
i automatically feel really agitated and edgy when this happens because im waiting for a big seizure to take place so another dose of clobazam was in order i can take a maximum of two doses in one day if needed,4.0
i seemed to have avoided the sunday night blues judging by my upbeat last entry but alas i am feeling a little sorrowful tonight or at least reflective which is always bad in my book cos it means im all nostalgic and melancholy and depressedly,4.0
"I am terrified of people and situations I canat control. I am always having vivid dreams about a time in the world when I and my family will be taken and tortured without dying. I wake up hyperventilating, and sometimes even throw up. I am afraid to send my son to school. I also feel like I am not really here. I entertain the thought that maybe I am in a coma somewhere and have made up this entire life? I donat really feel any emotions except pure panic and fear. I want to be happy, but I donat feel happy. I donata feel anything. Not really. Itas like Iam watching myself from somewhere else. Sometimes I canat even control what I am doing, even though I know I shouldnat be doing it. My husband is even getting tired of me. I have never harmed anyone or myself physically, and will never do that. I am not suicidal.",1.0
i have learnt something that once had me put to the back of the class picked on and made me feel worthless now i use much like my faith as a badge it makes me creative in other ways,4.0
once upon a time my car was break down in middle of the high way at night 2 pm there is no one else to help me. on the time i was workshiped god suddenly one car was came infront of me and help me to lift my car . ,3.0
i feel intimidated by all the troubles ive caused myself all reversible but all unnecessary i demand from myself and i deserve a better existence ya rab help me always to fight my battles and win ya rab,4.0
One time I drank way too much and was so wasted that I thought I was gonna die. I threw up and then felt much better.,3.0
i feel less inhibited to share my thoughts here than i do on xanga mostly because lj offers a much higher level of control over who can view whatever i write even to a one on one level,4.0
"It started 6 months ago, now I live with my grandparents because of this issue. Basically my mother started getting into card readings and then she started to buy crystals. After that she started to say that our house was haunted and started screaming Jesus quotes in the middle of the night around 11pm to 3am. Then she started to put salt all over the floor and around the sofa and started sleeping there instead of her bed I heard her whispering to herself and she said she wasnat crazy and just writing a story (which I didnat believe).",1.0
" As far as I can remember I have been easily aroused by women wearing pantyhose. At the age of about 14 or 15 i started wearing pantyhose and masturbating with them. At the time i was ashamed to tell my girlfriend at the time about it. I continued this up until about 19 or 20, when i finally had a girlfriend who i told about my fetish. i thought that by sharing this with my significant other at the time that it would help but it did not. i would just want it more and more.",1.0
"I had the chance to look through my girlfriend's phone while I was in the shower, I decided not to because I felt I could respect her privacy.",3.0
